date,type,tweet
2018-03-15 23:48:07,3,"The Stock Market Crash of 1929, the education of women around the world, and the early history of Cinema are just a few of tomorrow's topics #seniorsymposium #capstoneproject #Classof2018 https://t.co/XvQmtTEMSu"
2018-04-05 11:44:08,2,@chrislhayes Why isn’t MSNBC doing stories of the economic depression hitting the American farmers??? https://t.co/VQoSQXJYIK
2018-04-08 01:27:22,,"EMBARGO ACT 1807: during Jefferson’s presidency, declaration to keep US ships from leaving ports for foreign destination, attempt to keep us out of conflicts with those involved in Napoleonic Wars, led to economic depression #eastapush"
2018-04-09 14:03:07,,Moneyline With Nancy: State Of The Economy: https://t.co/civJBTUNgj via @YouTube
2018-04-12 22:15:00,,Kern County Sheriff Donny Youngblood was caught on videotape telling an employees union that it is better “financially” to kill suspects than to “cripple” them. https://t.co/txmKIKqUJQ
2018-04-13 17:39:20,,Gasoline prices approach three-year high as oil gets more expensive https://t.co/u9xRYoepo3
2018-04-13 20:03:45,,"Cancer drugs' benefits fail to keep pace with rising prices, study finds https://t.co/zfFfZPDDVe"
2018-04-14 18:26:53,3,@IndiaToday @VasundharaBJP Strong hearted and commendable step by CM of Rajasthan .@VasundharaBJP announced equal application fees for all category candidates having Rs 2.50 lakh annual family income applying for government jobs.
2018-04-14 22:45:16,,If you are over the age of 30 and still renting... keep paying your rent there's absolutely nothing wrong with that. Don't listen to these social media folk who own a home but have 4 roommates to pay their bills. Being a home owner is a very laborious task. https://t.co/JrvMOU04yi
2018-04-15 13:22:00,2,"Adam Wilmoth, Gasoline prices likely to rise by summer, https://t.co/F78OW5TroT, April 13, 2018 https://t.co/HxAjr4cQq3"
2018-04-15 14:08:25,,@Switchcounter you can't buy happiness but you can buy a car and then change it
2018-04-15 15:20:33,,@SeanTrende Considering his tariffs are going to hit his base hard I’d expect those numbers to start dropping as prices go up.
2018-04-15 17:09:19,,Own a home ?   Do you know what your home is worth? Use this tool to find out!    It might be time to sell!!!!
2018-04-15 18:13:57,,I want to move to LA bad but the cost of living got me fucked up
2018-04-15 19:24:07,,"The order is directed at ""any program that provides means-tested assistance or other assistance that provides benefits to people, households or families that have low incomes.""

 https://t.co/SNT4U7KmAW"
2018-04-15 20:22:01,3,House prices forecast to GROW across UK in 2018 - but there’s a catch https://t.co/dXbWpsEg8h https://t.co/cop9cIAEl8
2018-04-15 20:24:16,3,"Just one year of waiting to buy a house could cost you tens of thousands of dollars (click on link).

The largest financial transaction of your client's life is far too important to place into the hands of someone who is not capa…https://t.co/1OoOzRRBsE https://t.co/Mffz7OKJYc"
2018-04-15 20:44:20,,"Top story: Wake up incomes: la app para levantarte con tus clientes https://t.co/c1aQnawH0r, see more https://t.co/EqZAcqLa0k"
2018-04-15 22:21:39,3,"Rising incomes are boosting sales of whiskey in India. 12 million people -- almost the size of Belgium's population -- reach drinking age every year. But the national goods and services tax introduced last year has left a bitter aftertaste for distillers.
https://t.co/4wg18tD4S2"
2018-04-15 23:00:03,,@lorielias7 Wendell Chino helped the Mescalero Apache to develop the Inn at the Mountain Gods to increase their standard of living. #Hist2260
2018-04-15 23:09:03,,@TuckerBradly That looks like a rookie apprentice move to get out of work
2018-04-15 23:25:56,,"@JCWijma @zappa2001 @SethMacFarlane @GOP ...as people think. Automation &amp; @GOP #UnionBusting have had MUCH bigger effects than trade, which in some sectors has INCREASED income rather than reducing it.
The main reason working &amp; middle class incomes have stagnated? Greedy rich people WANT them to!
https://t.co/x61I3ugJv6"
2018-05-03 17:50:44,2,"Just when I thought this month couldn't get any worse financially, the hospital sent me another bill for almost $300...American health care fam 🌚 https://t.co/XPyYHqHdmJ"
2018-05-07 17:28:27,,'Better financially' to kill suspects than wound them: sheriff https://t.co/7KjX2oZZuz #FuckTheGovernment #FuckThePolice #ThinBlueLine #BackTheBlue #BlueLivesMurder #VetsForTrump #AbolishThePolice #DisarmThePolice #PoliceState #BlueFamily #LawEnforcement #SupportOurTroops
2018-05-15 01:37:05,3,How to sell a house in Las Vegas Faster by having a Pre-Appraisal ?. Call us today!  Call 702.996.6435 https://t.co/e4FkS1cslW #WeBuyHouses
2018-05-15 09:53:04,3,@CBSNews We have Trump to thank for the rising prices. And now he wants to rescue a company in China. What happened to America first?!!! Or is it your interests in that company you're trying to save?!!! Might as well stop asking the question cause we won't get a Honest answer!!!!🙊😱😈
2018-05-16 12:10:08,,@LaMonicaBuzz Higher gasoline prices and interest rates not slowing the consumer down. Fed has room to raise rates further.
2018-05-16 13:05:24,3,"@Conservatives @JoRichardsKent @PhilipHammondUK The only people who get the benefit of rising wages are private landlords benefiting from Tory housing policies that have pushed private rents to extortionate levels. Higher wages are drained out by higher rents, leaving people with no disposable income and a stagnant economy."
2018-05-16 14:13:36,,"Many had wondered if young Americans had lost their desire to own a home, but for those renting now, that dream is still alive. https://t.co/So10b13CLX"
2018-05-16 14:54:14,,"#IBM to Launch World’s First Corporate-issued Token; Chooses #Stellar’s #Blockchain Platform BY: Shaurya Malwa

https://t.co/qapVVycu8p

#Blockchain_Technology #Business #Environment #Fintech #Stellar_News #Technology https://t.co/xulaOZanid"
2018-05-16 16:53:14,,And don't look to a wall on the border or Wall Street boards of directors to rescue your standard of living they only care about profits &amp; they are not going to share them with workers unless they're forced to. You're just a machine they haven't figured out how to replace yet.
2018-05-16 17:48:24,,"Even a little rain won't bring us down tomorrow for 2018 Sangria on the Bluff! Especially since we have FREE valet parking for our guests! 

Don't have tickets yet? We've still got some room for more partygoers! Get your tickets TODAY before prices go up - https://t.co/jZquCNNVfA https://t.co/CIGg3zaQyy"
2018-05-16 19:11:44,,Newlyweds try to replicate their parents standard of living within 5-7 years. Only it took our parents 35 years. -Larry Burkett
2018-05-16 19:55:19,,Are Americans Doing Better Financially? Or Spending More Recklessly? - The 401(k) Specialist https://t.co/BXxN8Qyt2t https://t.co/EF75C02c3B
2018-05-16 20:34:26,3,"Report: It takes $333K annual income to buy a house in San Francisco
https://t.co/RPskVKsVte
+1 FoggyBot #SF #realestate"
2018-05-16 20:38:58,3,@SkyWa1kerr @btsportfootball Karma...you make CR7 miss the EURO FINAL...and play the whole game..its fine...YOU PLAY AGAINST THE TEAM WHERE RONALDO STAYS...you miss the FIFA WORLD CUP...you steal my money for fees at school then you buy a Car that will crash and disable you..get it now??
2018-05-16 21:15:25,3,"Balak mo bang magloan para magkabahay?

Alamin ang Interest Rates ng iba't ibang bangko sa Pilipinas.

https://t.co/jTwVsuuKgh https://t.co/jTwVsuuKgh"
2018-05-16 21:18:00,,Yup. RT @Shawn88Wayne: Does anyone actually own a home phone?
2018-05-16 21:44:15,3,"@Marshallmedia @Cerithg Well, it's a fact that many people in Wales have enjoyed a comparably high standard of living whilst being part of the UK  (&amp; they believe it to be at risk should Wales leave, whether justified or not)"
2018-05-16 21:54:02,,I dont remember the last time I got out of work at 5:45.. wow
2018-05-16 22:55:24,,@SteveBlogs11 That was last year. Inflation now means you can only pay in camels.
2018-05-16 23:35:00,3,Stock Market at an uproar in China. Our relationship with imploding
2018-05-16 23:51:28,,"After EDC is all done with, we got one of the dopest shows ever at @wastedpresents and I stress saying this that you shouldn’t wait to get tickets. They’re MAD CHEAP till Monday then prices go up so DM me! You might just see your boy up on that stage, you know 😉 #wastedpresents https://t.co/uDsezrnrZA"
2018-06-10 21:25:43,2,@ianjames32390 Your boy about to send this country into economic depression with this trade war shit. How do you justify your open support
2018-06-13 08:42:41,3,"@john196201 @ANMarshall @drechsler_paul @LandRover The Slovakia move is portrayed as part of a plan to bring e-LandRover production to the UK, but the move is now, and the new cars are in the future and - like all these plans, even by companies with secret letters from the government - dependent on business conditions.

#r4today"
2018-06-13 12:17:48,3,"Feel like I’m going to a job interview when all I’m doing is trying to sell a house!

#HouseViewing"
2018-06-13 18:36:50,3,"Do you want to buy or sell a house? Then check out Ron Galam Real Estate Group. We are keep growing. We are all working together, that's our secret. Los Angeles and San Fernando Valley Top Agents are here for you. Call us today 310.531.3381 #realestate #l…https://t.co/EQ7FAT9Chy"
2018-06-14 02:25:01,,We are not satisfied by the state of the economy.
2018-06-15 14:02:04,3,Iran government to open warehouses to combat rising prices - https://t.co/ZWsRxq2jAw
2018-06-15 15:17:20,,"John Cox is running:
to lower taxes
to lower the cost of health care
to lower gasoline prices
to make our communities safer
to make our schools better

Republican John Cox Can Win The California Governorship
https://t.co/5FOo42YS1g via @Newsmax"
2018-06-15 15:48:24,,"Allied Media Conference seems so cool, and so in line with my research, and every year I don't have enough to buy a ticket..lol. I remember a few years back I crashed a session with @intifada and thought it was amazing. Ugh. I need to plan better financially."
2018-06-15 21:00:00,,"Prices go up at midnight TONIGHT for #Preds Beer Fest, pres. by @Allegiant on June 23! Don’t miss out on samplings from @YazooBrew, @wickedweedbeer, @HapandHarrys, @YeeHawBrewing &amp; So many more! 

🍻 - https://t.co/kG6WPbPomE https://t.co/u39F3e5WMf"
2018-06-16 02:33:28,2,"@krassenstein The Trumpsters are so ignorant about what all this means that they're still proclaiming that he's the ""greatest President ever""-Maybe higher prices will wake them up but I wouldn't be surprised if they tried blaming rising prices on PresObama and/or HC-they are SUCH idiots."
2018-06-16 02:34:33,2,I own a home health care company caring for elderly and catastrophically injured.  My husband and I have purchased long term care insurance to assist our children when we are in need of home care.  Be proactive with future care needs.
2018-06-16 09:48:18,3,Egypt raises gasoline prices by up to 50% https://t.co/fDy8MgfLf1
2018-06-16 11:57:21,,@kekerso @sd4remain @itvnews @Nigel_Farage @Peston Seems we are more worried about proving we are a Democracy than we are about what ppl voted for! - it’s Ok though; economy in the toilet and we will have rising prices and jobs will go but we are still a democracy so that will put bread on the table and keep roofs over our heads!
2018-06-16 14:39:20,2,@John28978482 @TriciaFelgen @mgc0083 @cvpayne @SamThiessen Wait until prices go up dramatically in everything you buy in stores.
2018-06-16 16:49:29,,Come buy a car
2018-06-16 16:54:27,3,"@alicoops @artists4brexit On CAP. ""The common agricultural policy, known as CAP, is system of subsidies paid to EU farmers. Its main purposes are to guarantee minimum levels of production, so that Europeans have enough food to eat, &amp; to ensure a fair standard of living for those dependent on agriculture."""
2018-06-16 18:11:19,,"🗞️ #ValueWalk Article First Published on May 29, 2018@8:54am  

3 Things Retirees Should Consider When Deciding Whether To Rent Or Own A Home

https://t.co/l18DMsWire"
2018-06-16 18:28:18,,Choose Mortgage Over Rent and Own a Home https://t.co/0EMPey1R0R https://t.co/X6RT22G7N4
2018-06-16 18:39:52,,Might fuck around and buy a car today
2018-06-16 19:14:45,3,My answer to Which are the best universities to pursue a doctorate in clinical psychology in terms of scholarships &amp; cost of living for overseas students? https://t.co/UP7tgqWeGF
2018-06-16 20:02:52,2,"2018/06/16
""Farmers are the most at risk in this trade battle, as their incomes already were falling, declining by around 50 percent since 2013, and this year expected to reach the lowest level since 2006.""

Expect suicides.
https://t.co/bEeHQK6WYC"
2018-06-16 20:04:19,,Seattle desperately needs to fix the cost of living. Not being able to live off of a single income is inhumane
2018-06-16 20:35:19,,"@ronisassover @McWordNerd @realDonaldTrump Oh yes the mess in America, low interest rates positive job growth every month, cleaner environment. Yep a mess. Trump sheep are such fools."
